Split,Image path,Label
Train,/content/real_vs_fake/real-vs-fake/train/fake/DKBDM4F2UR.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/13530.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/20159.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/ZEEN3W0ZIW.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/72LKTG37J4.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/E759LA6TTK.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/BK0PGTK7BJ.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/VLQR1ROJJF.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/33341.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/10318.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/52706.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/TG76MJI9R5.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/26117.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/08438.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/CMJZRTOR9Y.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/02824.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/GVEFICC9KT.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/ATC3748SKA.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/20590.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/EPTOGT2JFG.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/43OBU2TQ8Q.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/23270.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/PTGG2KDWLU.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/26455.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/4VERJQ30SG.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/51152.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/3PAPXU54RZ.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/IA3L5HZII6.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/40841.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/Q2DHI7YOQM.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/38328.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/3HV2DU0PDU.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/34693.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/68034.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/31204.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/40633.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/A232CKS0B5.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/08J97BBH0D.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/53214.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/43107.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/00873.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/53948.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/42935.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/8F6ZP17O3X.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/5V5I3SI2OE.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/57262.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/23818.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/O8JQ7MQWRE.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/R1LLZAV4B1.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/J6M3BYYRE7.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/HEMZJ5R16I.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/43304.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/19756.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/37809.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/26720.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/52666.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/13326.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/69216.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/NPDX4TVZAL.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/67837.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/60972.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/24936.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/ZADO7A2E2B.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/MTYS3RYFBR.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/12340.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/59030.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/31208.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/GYJ9GCJ28V.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/VVKEDY0LR6.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/50366.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/38677.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/QQCT90CZLU.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/7BIT4QMXEE.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/CQDXRG3ZYL.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/6UW46DEIKE.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/48703.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/9U51EUFBIB.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/ND3U57NFNQ.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/5SXT61IY36.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/01008.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/42184.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/FF0S24A07X.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/61702.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/33935.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/X76FSAK492.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/3136TM4EZ1.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/L8102KYBHA.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/IPATG5U11J.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/PKAOAPSRBY.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/REDFMZWTLI.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/39845.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/19610.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/58647.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/24649.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/68328.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/TSGA0Q042Q.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/DQ120DEMMP.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/55322.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/JMNS45P2AS.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/51451.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/XRPG6K32QT.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/9M66FFWQDI.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/Q4ES1N65SF.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/JOCCBD02LK.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/49471.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/54484.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/16368.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/2950B5OUBH.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/EPAFSQIFI7.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/P5407Z35PA.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/CXSLQB253B.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/49518.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/60324.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/53591.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/75FTIZWJC3.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/01511.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/1UHJBYUJT5.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/49822.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/9FMURUG5X7.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/C5FHU7HF1S.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/55217.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/E3XRPTLMJK.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/50836.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/IH7ZYFI2ZM.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/L4EOSLAYHV.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/LQ4I4K0T5V.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/2TB4SNAXFW.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/62356.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/Y1LQZCVSXM.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/10103.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/02102.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/41945.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/28740.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/37255.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/14238.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/0MS9ISTVWS.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/06567.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/ZCJWLCABO0.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/44290.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/07419.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/TW21PBHJL7.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/52983.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/SPZRG0XKXK.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/03605.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/K40HJMBPLP.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/DGNAUGMESL.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/01858.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/6O5EMLH5MY.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/PQ32GHZBDO.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/JK4S17DQKT.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/01477.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/8OQ9P21JT0.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/64700.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/66348.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/UK8RXREIB0.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/45799.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/VDK12Q7VIF.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/RW4CZ0RBSA.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/24476.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/68225.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/10310.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/8RJGK4B9H9.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/16337.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/20524.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/56199.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/37340.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/ZIVG8KS6R8.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/MO3FVVIX0O.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/02W7568NA2.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/64948.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/12798.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/66321.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/0N48WFL1BO.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/49124.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/63085.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/15972.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/52866.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/QIIWBHX609.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/59675.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/22981.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/Q1H0YQGV9N.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/08171.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/37898.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/VJS8D5QLAK.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/05365.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/55025.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/28662.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/UVRCBU47PZ.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/VSKINL0FCZ.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/35398.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/36083.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/F1VGB4JMTT.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/TF3F1J2J58.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/O0PHKQ62DR.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/FEC4KHPU0U.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/PPRD9VMPWT.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/YKNFHCN2O0.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/28450.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/HHEXHCXHW0.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/08523.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/11090.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/YIPGHR5D9S.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/D8KTS7RWZ3.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/JE3H0872BR.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/L6OI2740FD.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/9XDOZVVG9Q.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/48673.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/2ID39LULAU.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/E3163F8IEH.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/20202.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/QBQ0JYO3T7.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/16612.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/MT2VJTUXJ0.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/U1TG22R0ME.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/02577.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/22431.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/07001.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/67236.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/H8ITCYM5WL.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/SDHNHRJO4A.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/J7721IGSLJ.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/V7TAPYEY2R.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/3ZAYJI64YJ.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/ZA0FMHI0M2.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/ET5Z7HSTHQ.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/10440.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/18178.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/0S7AOUCNAN.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/N24QDD291H.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/52991.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/XALXF3QIJF.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/58116.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/BIJWG0U1VF.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/TUH7WOQO3F.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/W1GXUAPHQY.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/W9Y67BKRYQ.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/43650.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/46254.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/ESO7PDVX0R.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/66122.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/QTJKU98Q3E.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/56247.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/MX6GRZ1AGL.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/BVP9GPW4YV.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/41498.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/SAHR751K6C.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/DXT7JUMESG.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/TW6VPXIPA7.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/48MZNAWYYR.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/Y2CD19JS1O.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/YHJUXQLXTL.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/58705.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/4VBVVKHGOI.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/18235.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/W4T2JE8ZTG.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/I6FB4IOU1T.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/35113.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/1ZCDPU5DTM.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/28671.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/58543.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/01195.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/LPZTLY5GDS.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/HM9ZIZ1TEA.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/16311.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/4LXLNMIGQQ.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/U70SJUAQJ0.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/32776.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/47100.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/W2KCSTNXA2.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/MTDOCS4MW6.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/55644.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/9CI0RMBE5Z.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/WR13CPFMT1.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/DGHVKDVIVE.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/52694.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/4Q8BG7XFCS.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/63673.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/60892.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/GZM1J9DCZT.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/4JHZP9BBZR.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/8J784EEM0R.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/17722.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/8535I46WRF.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/06653.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/S86BFU3KQF.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/31364.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/VHJH17JYQ7.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/16494.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/60188.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/GH64KIP2E4.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/61991.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/ZHU0RVT469.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/CYUPGLK5KL.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/11940.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/9ZUMSO6JLY.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/V9SWXLWMF4.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/58672.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/WB6BH67JP4.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/J0ISR6A7N8.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/65108.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/27671.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/TLF5RKH93M.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/9UKF1AEJ2P.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/JR830WCN0Z.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/E75CCOPD6H.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/JAEAQH2CKG.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/87PFAFHSTI.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/37221.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/28655.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/4H2TWA5ZSM.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/15958.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/60542.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/9C0FTIPMET.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/37910.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/6X8OVJK1GK.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/317OBUPRWV.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/RBQTAUKS8B.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/D5WEZ7RXHU.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/21516.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/57640.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/JQF4KM0EF6.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/59874.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/15M7WWMGJH.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/PBII6KOF3Z.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/W1H932L8FN.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/64653.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/10021.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/49X8NA5SEA.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/CI0Y44X87O.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/02262.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/29407.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/04361.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/M8QS0M93B9.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/XTAZJ85KRI.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/30778.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/42464.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/VYBFIUXX2P.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/10792.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/JNJQZTGBC6.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/66572.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/12626.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/51854.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/32271.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/7YW7I7T53J.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/U0DQCP7WUS.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/66TEQ797XK.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/NN32UJICEH.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/TGO1555MU6.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/40146.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/I0FR9RU55O.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/42218.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/57506.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/PBMHBDAPYA.jpg,1
